second,pathA_quic_mbps,pathB_quic_mbps,total_quic_mbps,session_key,session_label,role,global_t0,run_id
44,21.613096,0.421184,22.03428,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
45,21.514728,0.418248,21.932976,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
46,21.2232,0.419984,21.643183999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
47,21.751744,0.420648,22.172392,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
48,21.786368,0.421248,22.207615999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
49,21.757688,0.420648,22.178336,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
50,21.3234,0.419984,21.743384,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
51,21.847384,0.420648,22.268032,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
52,21.90672,0.420648,22.327368,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
53,21.090528,0.405048,21.495576,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
54,21.435792,0.424008,21.8598,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
55,22.062792,0.4294,22.492192000000003,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
56,21.999032,0.430632,22.429664,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
57,21.815712,0.430016,22.245728,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
58,21.553696,0.4294,21.983096,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
59,21.959664,0.427448,22.387112,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
60,20.801256,0.406608,21.207863999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
61,21.547608,0.42016,21.967768,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
62,21.762104,0.425704,22.187808,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
63,21.836416,0.424248,22.260664,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
64,21.66136,0.41708,22.078439999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
65,21.8422,0.4294,22.2716,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
66,22.04404,0.423856,22.467896,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
67,22.334072,0.428784,22.762856,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
68,21.953072,0.425088,22.378159999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
69,21.752608,0.427552,22.180159999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
70,22.173648,0.418928,22.592576,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
71,22.4286,0.426912,22.855512,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
72,22.117328,0.425088,22.542416,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
73,21.793528,0.425088,22.218615999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
74,22.471984,0.423856,22.89584,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
75,22.546824,0.425624,22.972448,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
76,22.174296,0.426936,22.601232,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
77,22.135528,0.427552,22.56308,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
78,22.655416,0.42632,23.081736,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
79,22.49348,0.424464,22.917944000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
80,21.955704,0.420776,22.37648,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
81,22.538568,0.424472,22.963040000000003,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
82,22.659936,0.423856,23.083792,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
83,22.424024,0.425088,22.849111999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
84,22.273408,0.423856,22.697264,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
85,22.686712,0.419544,23.106256,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
86,22.884336,0.425704,23.31004,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
87,22.3998,0.422008,22.821808,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
88,22.450296,0.42324,22.873536,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
89,22.82504,0.419544,23.244584,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
90,22.483992,0.423856,22.907848,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
91,22.518096,0.421392,22.939488,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
92,23.014608,0.422008,23.436616,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
93,23.055336,0.424448,23.479784000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
94,22.497856,0.419544,22.917399999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
95,22.628056,0.423856,23.051912,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
96,23.190448,0.422624,23.613072,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
97,22.840288,0.418312,23.2586,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
98,22.459368,0.421392,22.880760000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
99,23.107552,0.422624,23.530175999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
100,23.311112,0.420776,23.731888,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
101,22.64604,0.42016,23.0662,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
102,22.76868,0.420776,23.189456,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
103,23.379528,0.421392,23.80092,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
104,23.157984,0.41952,23.577503999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
105,22.07296,0.41092,22.48388,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
106,23.336296,0.41708,23.753376,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
107,23.173928,0.41092,23.584848,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
108,22.638872,0.423776,23.062648,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
109,22.988296,0.418928,23.407224,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
110,23.60712,0.42016,24.027279999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
111,22.815552,0.415848,23.2314,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
112,22.969992,0.42016,23.390152,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
113,23.367344,0.410928,23.778271999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
114,23.289416,0.421392,23.710808,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
115,22.643496,0.411536,23.055032,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
116,23.555768,0.41708,23.972848,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
117,23.832248,0.418312,24.25056,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
118,22.913872,0.418312,23.332184,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
119,23.190616,0.415848,23.606464,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
120,23.942376,0.418312,24.360688,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
121,23.247792,0.41708,23.664872,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
122,22.8896,0.417056,23.306656,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
123,23.426208,0.401064,23.827272,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
124,23.311592,0.416464,23.728056000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
125,23.244864,0.416464,23.661328,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
126,23.950896,0.415232,24.366128,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
127,23.84248,0.41624,24.258719999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
128,22.999592,0.417696,23.417288,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
129,23.85,0.414616,24.264616,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
130,24.154464,0.413976,24.568440000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
131,23.21052,0.415232,23.625752,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
132,23.512336,0.414616,23.926952,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
133,24.219376,0.413384,24.63276,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
134,23.34024,0.415232,23.755472,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
135,23.223144,0.405376,23.62852,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
136,24.359944,0.416464,24.776408,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
137,23.568208,0.415232,23.983439999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
138,23.488,0.412128,23.900128,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
139,24.311816,0.414,24.725816000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
140,24.014272,0.412768,24.427039999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
141,23.226888,0.41092,23.637808,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
142,24.26736,0.415232,24.682592,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
143,24.38128,0.41092,24.7922,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
144,23.148304,0.406608,23.554911999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
145,24.086224,0.415232,24.501456,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
146,24.393616,0.405352,24.798968000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
147,23.957424,0.410304,24.367728,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
148,23.440272,0.410304,23.850576,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
149,24.689536,0.415232,25.104768,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
150,24.608816,0.407224,25.01604,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
151,22.97196,0.412152,23.384112,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
152,24.53072,0.409688,24.940407999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
153,24.821672,0.412744,25.234416,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
154,23.334224,0.406608,23.740831999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
155,24.33328,0.409072,24.742351999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
156,24.920992,0.410304,25.331296,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
157,23.338816,0.40784,23.746656,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
158,23.944912,0.402296,24.347208,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
159,24.609408,0.399808,25.009216,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
160,23.27584,0.411536,23.687376,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
161,24.590344,0.407224,24.997568,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
162,25.137504,0.408456,25.54596,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
163,23.181232,0.409688,23.59092,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
164,24.797328,0.407224,25.204552,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
165,25.16528,0.407256,25.572536,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
166,23.382816,0.406584,23.789399999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
167,24.349768,0.40116,24.750928000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
168,25.289192,0.408992,25.698184,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
169,23.50468,0.40664,23.91132,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
170,24.7298,0.406608,25.136408,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
171,25.351904,0.406608,25.758512,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
172,23.276968,0.409048,23.686016,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
173,25.069856,0.402296,25.472152,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
174,25.280328,0.404144,25.684472,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
175,23.07296,0.40784,23.4808,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
176,25.17224,0.405336,25.577575999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
177,25.49256,0.388056,25.880616,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
178,25.657784,0.3832,26.040983999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
179,25.653648,0.380736,26.034384,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
180,25.710336,0.381352,26.091688,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
181,24.879936,0.379448,25.259384,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
182,25.075696,0.403928,25.479624,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
183,25.6718,0.384704,26.056504,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
184,25.182312,0.39912,25.581432,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
185,25.682632,0.38684,26.069472,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
186,25.932832,0.389072,26.321904,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
187,25.82392,0.391192,26.215112,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
188,26.005624,0.383264,26.388888,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
189,25.987368,0.395312,26.38268,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
190,26.002072,0.396608,26.39868,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
191,25.568448,0.390992,25.95944,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
192,25.115104,0.393064,25.508167999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
193,26.024648,0.394248,26.418896,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
194,25.706192,0.395432,26.101624,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
195,25.737736,0.394272,26.132008000000003,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
196,26.224528,0.392992,26.61752,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
197,26.122328,0.392352,26.51468,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
198,26.286944,0.3924,26.679343999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
199,26.2524,0.392424,26.644824,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
200,26.014992,0.392992,26.407984,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
201,25.154936,0.399096,25.554032,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
202,26.153048,0.393608,26.546656,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
203,25.790848,0.383192,26.17404,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
204,26.099528,0.391,26.490527999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
205,26.408792,0.3912,26.799992,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
206,26.406728,0.391736,26.798464000000003,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
207,26.460864,0.391096,26.851960000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
208,26.492592,0.389912,26.882503999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
209,25.310992,0.389248,25.700239999999997,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
210,26.064344,0.401488,26.465832,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
211,26.111832,0.389944,26.501776,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
212,26.073144,0.39356,26.466704,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
213,26.589728,0.386144,26.975872000000003,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
214,26.619528,0.389296,27.008824,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
215,26.682424,0.387536,27.069960000000002,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
216,26.271856,0.387992,26.659848,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
217,25.427376,0.402128,25.829504,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
218,26.643664,0.389248,27.032912,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
219,25.811456,0.388688,26.200143999999998,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
220,26.796008,0.38612,27.182128,gate_3pct,3% formal,dynamic,1780863345.662489,20260607_201544
