second,pathA_quic_mbps,pathB_quic_mbps,total_quic_mbps,session_key,session_label,role,global_t0,run_id
82,21.183088,2.019976,23.203064,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
83,21.667808,2.057648,23.725456,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
84,21.608408,2.088616,23.697024,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
85,21.692088,2.130264,23.822352,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
86,21.012384,2.13116,23.143544000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
87,21.805664,2.0946,23.900264,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
88,21.653536,2.013744,23.667279999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
89,21.435248,1.969008,23.404256,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
90,21.474696,2.09176,23.566456000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
91,21.830568,2.013352,23.84392,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
92,21.817896,2.182424,24.000320000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
93,21.202128,2.197024,23.399151999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
94,21.772264,2.208232,23.980496,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
95,21.836904,2.210832,24.047736,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
96,21.807336,2.2136,24.020936,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
97,21.242544,2.24448,23.487023999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
98,21.919608,2.264808,24.184416,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
99,21.887392,2.226848,24.11424,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
100,21.493944,2.282632,23.776576,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
101,21.583112,2.195152,23.778264,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
102,21.946264,2.102416,24.048679999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
103,21.882096,2.120792,24.002888,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
104,21.36116,2.265136,23.626296000000004,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
105,21.834712,2.186728,24.02144,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
106,21.991512,2.336208,24.32772,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
107,21.804816,2.3174,24.122215999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
108,21.382392,2.336024,23.718415999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
109,22.018352,2.308256,24.326608,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
110,21.982888,2.362456,24.345343999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
111,21.414024,2.341048,23.755072000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
112,21.872128,2.323584,24.195712,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
113,22.019352,2.332424,24.351776,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
114,21.88296,2.240184,24.123144,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
115,21.414912,2.218792,23.633704,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
116,22.075504,2.296808,24.372311999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
117,21.982664,2.389608,24.372272,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
118,21.502736,2.464144,23.96688,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
119,21.11768,2.343232,23.460912,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
120,22.087352,2.432216,24.519568,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
121,21.721384,2.482696,24.20408,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
122,21.71808,2.396112,24.114192,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
123,22.148224,2.373504,24.521728,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
124,21.944352,2.362976,24.307328,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
125,21.517072,2.329344,23.846415999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
126,22.099456,2.328064,24.42752,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
127,22.123312,2.55056,24.673872,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
128,21.579712,2.510576,24.090288,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
129,21.97764,2.506856,24.484496,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
130,22.205712,2.56608,24.771791999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
131,21.928184,2.570328,24.498512,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
132,21.629656,2.451296,24.080952,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
133,22.262992,2.497336,24.760328,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
134,22.107576,2.400632,24.508208000000003,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
135,21.345344,2.35812,23.703464,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
136,22.060232,2.529872,24.590104,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
137,22.249216,2.632064,24.88128,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
138,21.79384,2.616128,24.409968,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
139,21.951872,2.599072,24.550944,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
140,22.269704,2.660224,24.929928,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
141,22.000688,2.466832,24.46752,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
142,21.701632,2.611888,24.31352,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
143,22.359656,2.488064,24.847720000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
144,22.112416,2.525344,24.63776,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
145,21.741272,2.557608,24.298879999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
146,22.324568,2.731368,25.055936,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
147,22.283232,2.707888,24.991120000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
148,21.545944,2.645768,24.191712,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
149,21.939944,2.659728,24.599672,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
150,22.317984,2.556648,24.874632,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
151,21.7682,2.574344,24.342544,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
152,22.181648,0.857528,23.039175999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
153,22.384856,0.45032,22.835176,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
154,21.984496,0.438608,22.423104,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
155,22.0098,0.429936,22.439736,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
156,22.493656,0.428168,22.921824,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
157,22.141176,0.428704,22.56988,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
158,21.933112,0.428168,22.36128,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
159,22.576088,0.428784,23.004872,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
160,22.399592,0.426936,22.826528,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
161,21.889472,0.427552,22.317024,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
162,22.597432,0.429328,23.026760000000003,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
163,22.513048,0.4282,22.941248,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
164,21.988496,0.426936,22.415432000000003,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
165,22.549792,0.42512,22.974912,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
166,22.610936,0.427552,23.038487999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
167,22.16852,0.424472,22.592992000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
168,22.518704,0.425704,22.944408,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
169,22.703696,0.426912,23.130608000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
170,22.43552,0.42624,22.86176,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
171,22.412464,0.425088,22.837552,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
172,22.8466,0.425088,23.271687999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
173,22.563912,0.425704,22.989615999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
174,22.361336,0.423856,22.785192000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
175,22.934232,0.424472,23.358704000000003,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
176,22.592584,0.423856,23.01644,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
177,22.387392,0.425064,22.812455999999997,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
178,23.040344,0.42324,23.463584,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
179,22.777576,0.423856,23.201432,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
180,22.39176,0.425088,22.816848,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
181,23.069528,0.423856,23.493384,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
182,22.933264,0.422624,23.355888,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
183,22.422792,0.423856,22.846648000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
184,23.11304,0.423216,23.536256,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
185,22.983176,0.422624,23.4058,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
186,21.64668,0.406088,22.052768,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
187,23.251976,0.426848,23.678824,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
188,23.137048,0.42324,23.560288,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
189,22.57272,0.419544,22.992264,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
190,23.148464,0.422624,23.571088,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
191,23.26048,0.42324,23.68372,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
192,22.588928,0.420776,23.009704,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
193,23.278976,0.418904,23.69788,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
194,23.33788,0.42324,23.76112,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
195,22.491104,0.420776,22.91188,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
196,23.485168,0.42016,23.905328,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
197,23.401632,0.419544,23.821175999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
198,22.571504,0.422008,22.993512000000003,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
199,23.588808,0.418904,24.007712,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
200,23.490312,0.419544,23.909855999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
201,22.586336,0.421392,23.007728,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
202,23.646824,0.418928,24.065752,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
203,23.57528,0.418312,23.993592,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
204,22.688632,0.42016,23.108791999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
205,23.64984,0.416464,24.066304000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
206,23.65468,0.41952,24.074199999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
207,22.81428,0.418312,23.232592,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
208,23.698184,0.418928,24.117112000000002,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
209,23.638872,0.41708,24.055951999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
210,23.01008,0.417696,23.427775999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
211,23.715864,0.418928,24.134792,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
212,23.467456,0.414592,23.882047999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
213,23.12204,0.415232,23.537271999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
214,23.847656,0.41708,24.264736,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
215,23.62052,0.418312,24.038832,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
216,23.222296,0.415848,23.638144,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
217,23.989856,0.416464,24.40632,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
218,23.33468,0.414592,23.749271999999998,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
219,23.488032,0.415848,23.90388,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
220,24.073344,0.416464,24.489808,gate_3pct,3% formal,baseline,1780863114.11523,20260607_201152
