timestamp_ms,run_id,path_id,bw_bps,owd_ms,delay_gradient_ms,loss_rate,lost_bytes_delta,retrans_bytes_delta,cwnd_bytes,inflight_bytes,cwnd_room,alpha,beta,gamma,utility,gain,backoff,next_bw_bps,next_goodput_bps,active,g_total,g_total_used,throughput_reward_term,loss_penalty_term,delay_penalty_term,legacy_gain_raw,legacy_gain,legacy_retention,candidate_a_gain,candidate_a_retention,candidate_b_gain,candidate_b_retention,candidate_c_gain,candidate_c_retention
1781479551081,20260614_232546,0,9459456,158.047,0.0,0.0,0,0,46720,1071,45649,0.6,0.3,0.1,0.4782,1.0826,0.9705,9459456,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0175,1.0825637880596934,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.009019136417908,0.9939872423880614
1781479551082,20260614_232546,0,9459456,158.047,0.0,0.0,0,0,46720,1071,45649,0.6,0.3,0.1,0.4782,1.0826,0.9705,9459456,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0175,1.0825637880596934,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.009019136417908,0.9939872423880614
1781479551083,20260614_232546,0,9459456,158.047,0.0,0.0,0,0,46720,1071,45649,0.6,0.3,0.1,0.4782,1.0826,0.9705,9459456,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0175,1.0825637880596934,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.009019136417908,0.9939872423880614
1781479551084,20260614_232546,0,9459456,158.047,0.0,0.0,0,0,46720,1071,45649,0.6,0.3,0.1,0.4782,1.0826,0.9705,9459456,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0175,1.0825637880596934,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.009019136417908,0.9939872423880614
1781479551084,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1375,45345,0.6,0.3,0.1,0.5003,1.1001,0.96,0,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0,1.1000637880596935,1.1000637880596935,0.9599744847761226,1.1,0.9599744847761226,1.1000637880596935,0.9599744847761226,1.009019136417908,0.9939872423880614
1781479551084,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.5003,1.1001,0.96,0,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0,1.1000637880596935,1.1000637880596935,0.9599744847761226,1.1,0.9599744847761226,1.1000637880596935,0.9599744847761226,1.009019136417908,0.9939872423880614
1781479551085,20260614_232546,0,9459456,158.047,0.0,0.0,0,0,46720,1071,45649,0.6,0.3,0.1,0.4782,1.0826,0.9705,9459456,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0175,1.0825637880596934,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.0825637880596934,0.9704744847761225,1.009019136417908,0.9939872423880614
1781479551085,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.5003,1.1001,0.96,0,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0,1.1000637880596935,1.1000637880596935,0.9599744847761226,1.1,0.9599744847761226,1.1000637880596935,0.9599744847761226,1.009019136417908,0.9939872423880614
1781479551085,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.5003,1.1001,0.96,0,,True,0.3153152,0.3153152,0.10006378805969347,-0.0,-0.0,1.1000637880596935,1.1000637880596935,0.9599744847761226,1.1,0.9599744847761226,1.1000637880596935,0.9599744847761226,1.009019136417908,0.9939872423880614
1781479551107,20260614_232546,0,10054400,148.695,-9.352,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551107,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551107,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551253,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551253,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551253,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551255,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551255,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551255,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551256,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551256,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551256,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551257,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551257,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,2978,43742,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551257,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,1628,45092,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551258,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0175,1.0862936867233306,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0862936867233306,0.9689825253106676,1.0101381060169992,0.9932412626553339
1781479551258,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,3226,43494,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551258,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,3248,43472,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,0.33514666666666665,0.33514666666666665,0.10379368672333077,-0.0,-0.0,1.1037936867233307,1.1037936867233307,0.9584825253106677,1.1,0.9584825253106677,1.1037936867233307,0.9584825253106677,1.0101381060169992,0.9932412626553339
1781479551259,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.4955,1.0863,0.969,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551259,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.8852,1.1724,0.9345,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551259,20260614_232546,1,0,0.0,0.0,0.0,0,0,46720,3384,43336,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,1.0,1.0,0.2,-0.0,-0.0,1.2,1.2,0.92,1.1,0.95,1.2,0.92,1.039,0.974
1781479551259,20260614_232546,1,17459584,85.6284,85.6284,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.8669,1.1674,0.9375,17459584,,True,1.0,1.0,0.2,-0.0,-0.022484970000000003,1.17751503,1.17751503,0.933490982,1.1,0.95,1.18,0.933490982,1.0382,0.9748
1781479551259,20260614_232546,1,17459584,85.6284,0.0,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.8944,1.1749,0.933,17459584,,True,1.0,1.0,0.2,-0.0,-0.014984970000000004,1.18501503,1.18501503,0.9289909820000001,1.1,0.95,1.18501503,0.9289909820000001,1.039,0.974
1781479551259,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,3406,43314,0.6,0.3,0.1,0.519,1.1038,0.9585,0,,True,1.0,1.0,0.2,-0.0,-0.0,1.2,1.2,0.92,1.1,0.95,1.2,0.92,1.039,0.974
1781479551259,20260614_232546,3,0,0.0,0.0,0.0,0,0,46720,3406,43314,0.6,0.3,0.1,0.9494,1.1899,0.924,0,,True,1.0,1.0,0.2,-0.0,-0.0,1.2,1.2,0.92,1.1,0.95,1.2,0.92,1.039,0.974
1781479551260,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551260,20260614_232546,1,17459584,85.6284,0.0,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.9401,1.185,0.929,17459584,,True,1.0,1.0,0.2,-0.0,-0.014984970000000004,1.18501503,1.18501503,0.9289909820000001,1.1,0.95,1.18501503,0.9289909820000001,1.039,0.974
1781479551260,20260614_232546,3,16858560,88.6812,88.6812,0.0,0,0,46720,3381,43339,0.6,0.3,0.1,0.9079,1.177,0.9338,16858560,,True,1.0,1.0,0.2,-0.0,-0.023019210000000005,1.17698079,1.17698079,0.9338115260000001,1.1,0.95,1.18,0.9338115260000001,1.0382,0.9748
1781479551260,20260614_232546,3,16881536,88.5605,0.0,0.0,0,0,46720,1778,44942,0.6,0.3,0.1,0.938,1.1845,0.9293,16881536,,True,1.0,1.0,0.2,-0.0,-0.015498087500000006,1.1845019125,1.1845019125,0.9292988525,1.1,0.95,1.1845019125,0.9292988525,1.039,0.974
1781479551261,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551261,20260614_232546,1,17459584,85.6284,0.0,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.9401,1.185,0.929,17459584,,True,1.0,1.0,0.2,-0.0,-0.014984970000000004,1.18501503,1.18501503,0.9289909820000001,1.1,0.95,1.18501503,0.9289909820000001,1.039,0.974
1781479551261,20260614_232546,3,16881536,88.5605,0.0,0.0,0,0,46720,1778,44942,0.6,0.3,0.1,0.938,1.1845,0.9293,16881536,,True,1.0,1.0,0.2,-0.0,-0.015498087500000006,1.1845019125,1.1845019125,0.9292988525,1.1,0.95,1.1845019125,0.9292988525,1.039,0.974
1781479551364,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551364,20260614_232546,1,17459584,85.6284,0.0,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.9401,1.185,0.929,17459584,,True,1.0,1.0,0.2,-0.0,-0.014984970000000004,1.18501503,1.18501503,0.9289909820000001,1.1,0.95,1.18501503,0.9289909820000001,1.039,0.974
1781479551364,20260614_232546,3,17788416,84.0455,-4.515,0.0,0,0,46720,158,46562,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551397,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551397,20260614_232546,1,17459584,85.6284,0.0,0.0,0,0,46720,1756,44964,0.6,0.3,0.1,0.9401,1.185,0.929,17459584,,True,1.0,1.0,0.2,-0.0,-0.014984970000000004,1.18501503,1.18501503,0.9289909820000001,1.1,0.95,1.18501503,0.9289909820000001,1.039,0.974
1781479551397,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551425,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551425,20260614_232546,1,17529664,85.286,0.0,0.0,0,0,46720,158,46562,0.6,0.3,0.1,0.9403,1.1851,0.929,17529664,,True,1.0,1.0,0.2,-0.0,-0.014925050000000004,1.18507495,1.18507495,0.92895503,1.1,0.95,1.18507495,0.92895503,1.039,0.974
1781479551425,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551426,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551426,20260614_232546,1,17529664,85.286,0.0,0.0,0,0,46720,158,46562,0.6,0.3,0.1,0.9403,1.1851,0.929,17529664,,True,1.0,1.0,0.2,-0.0,-0.014925050000000004,1.18507495,1.18507495,0.92895503,1.1,0.95,1.18507495,0.92895503,1.039,0.974
1781479551426,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551427,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551427,20260614_232546,1,17529664,85.286,0.0,0.0,0,0,46720,158,46562,0.6,0.3,0.1,0.9403,1.1851,0.929,17529664,,True,1.0,1.0,0.2,-0.0,-0.014925050000000004,1.18507495,1.18507495,0.92895503,1.1,0.95,1.18507495,0.92895503,1.039,0.974
1781479551427,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,65,46655,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551428,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551428,20260614_232546,1,17529664,85.286,0.0,0.0,0,0,46720,158,46562,0.6,0.3,0.1,0.9403,1.1851,0.929,17529664,,True,1.0,1.0,0.2,-0.0,-0.014925050000000004,1.18507495,1.18507495,0.92895503,1.1,0.95,1.18507495,0.92895503,1.039,0.974
1781479551428,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,65,46655,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551454,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551454,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,1.0,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,1.1,0.95,1.1850962999999999,0.92894222,1.039,0.974
1781479551454,20260614_232546,3,17788416,84.0455,0.0,0.0,0,0,46720,65,46655,0.6,0.3,0.1,0.9412,1.1853,0.9288,17788416,,True,1.0,1.0,0.2,-0.0,-0.014707962500000001,1.1852920375,1.1852920375,0.9288247775,1.1,0.95,1.1852920375,0.9288247775,1.039,0.974
1781479551558,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551558,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,1.0,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,1.1,0.95,1.1850962999999999,0.92894222,1.039,0.974
1781479551558,20260614_232546,3,18673152,80.0635,-3.982,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.944,1.186,0.9284,18673152,,True,1.0,1.0,0.2,-0.0,-0.014011112500000002,1.1859888875,1.1859888875,0.9284066675,1.1,0.95,1.1859888875,0.9284066675,1.039,0.974
1781479551559,20260614_232546,0,10054400,148.695,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.93,1.1825,0.9305,10054400,,True,1.0,1.0,0.2,-0.0,-0.0175,1.1824999999999999,1.1824999999999999,0.9305,1.1,0.95,1.1824999999999999,0.9305,1.039,0.974
1781479551559,20260614_232546,1,17554816,85.164,0.0,0.0,0,0,46720,0,46720,0.6,0.3,0.1,0.9404,1.1851,0.9289,17554816,,True,1.0,1.0,0.2,-0.0,-0.014903700000000002,1.1850962999999999,1.1850962999999999,0.92894222,1.1,0.95,1.1850962999999999,0.92894222,1.039,0.974
