time_s,path_a_quic_wire_mbps,path_b_quic_wire_mbps,total_quic_wire_mbps
145.0,24.964256,0.428168,25.392424
146.0,24.656864,0.42632,25.083184
147.0,23.50224,0.4294,23.93164
148.0,25.046592,0.426936,25.473528
149.0,24.812872,0.42632,25.239192
150.0,23.646368,0.428784,24.075152
151.0,24.921008,0.426936,25.347944
152.0,24.901776,0.423832,25.325608
153.0,24.590072,0.426952,25.017024
154.0,24.045552,0.428784,24.474336
155.0,25.13712,0.424472,25.561592
156.0,24.950568,0.425088,25.375656
157.0,23.636984,0.430632,24.067616
158.0,25.36156,0.435168,25.796728
159.0,24.999632,0.422152,25.421784
160.0,23.72516,0.430016,24.155176
161.0,25.369008,0.429568,25.798576
162.0,25.143584,0.432704,25.576288
163.0,23.643688,0.443144,24.086832
164.0,25.4702,0.428776,25.898976
165.0,25.324784,0.43652,25.761304
166.0,23.711448,0.453576,24.165024
167.0,25.444552,0.426416,25.870968
168.0,25.466712,0.43644,25.903152
169.0,24.063048,0.44496,24.508008
170.0,25.128872,0.448008,25.57688
171.0,25.542064,0.440672,25.982736
172.0,24.43548,0.4388,24.87428
173.0,24.940688,0.449912,25.3906
174.0,25.650664,0.438872,26.089536
175.0,24.4688,0.437592,24.906392
176.0,24.987368,0.450008,25.437376
177.0,25.889408,0.437024,26.326432
178.0,25.330048,0.437048,25.767096
179.0,24.164688,0.450008,24.614696
180.0,25.953576,0.448624,26.4022
181.0,25.821568,0.454712,26.27628
182.0,24.590976,0.465152,25.056128
183.0,25.296136,0.46148,25.757616
184.0,25.960392,0.449248,26.40964
185.0,25.92568,0.454096,26.379776
186.0,24.365464,0.462712,24.828176
187.0,25.68124,0.456632,26.137872
188.0,26.020128,0.454184,26.474312
189.0,25.765,0.451752,26.216752
190.0,24.525056,0.4622,24.987256
191.0,25.991472,0.455296,26.446768
192.0,26.094536,0.453552,26.548088
193.0,24.720216,0.458528,25.178744
194.0,25.594264,0.453576,26.04784
195.0,26.053528,0.454168,26.507696
196.0,26.199008,0.452296,26.651304
197.0,24.642456,0.459024,25.10148
198.0,25.92868,0.452216,26.380896
199.0,25.971072,0.450472,26.421544
200.0,24.863568,0.454072,25.31764
201.0,25.636176,0.454216,26.090392
202.0,26.294104,0.451656,26.74576
203.0,26.18716,0.453528,26.640688
204.0,24.763488,0.458456,25.221944
205.0,26.056536,0.4468,26.503336
206.0,26.341248,0.452296,26.793544
207.0,24.90912,0.459712,25.368832
208.0,25.9616,0.4504,26.412
209.0,26.485792,0.449168,26.93496
210.0,26.461016,0.451072,26.912088
211.0,24.780232,0.459016,25.239248
212.0,26.2342,0.447968,26.682168
213.0,26.483024,0.48252,26.965544
214.0,25.054584,0.53572,25.590304
215.0,26.06068,0.537048,26.597728
216.0,26.637944,0.52668,27.164624
217.0,26.359064,0.561208,26.920272
218.0,25.074336,0.560976,25.635312
219.0,26.442128,0.5822,27.024328
220.0,26.633816,0.591504,27.22532
221.0,24.927104,0.612384,25.539488
222.0,26.46032,0.595344,27.055664
223.0,26.669624,0.601376,27.271
224.0,25.832032,0.626864,26.458896
225.0,4.359664,0.113056,4.47272
