path_id,time_s,bw_bps,owd_ms,delay_gradient_ms,loss_rate,cwnd_bytes,inflight_bytes,cwnd_room,utility,gain,backoff,lost_bytes_delta,retrans_bytes_delta,endpoint_role,producer_pid,connection_id,local_endpoint,remote_endpoint,timestamp_ms,sender_bytes_first,sender_bytes_total,run_id,sweep_name,coefficient_tuple_id,deterioration_start_s,deterioration_end_s,impaired_interface,alpha,beta,gamma,physical_path_label,phase_label,sender_byte_delta,interval_sender_bytes,future_bw_1s,delta_bw_1s,relative_delta_bw_1s,loss_event_bytes,future_loss_risk_1s,loss_risk_1s
0,21,7002112.0,213.5115,0.0,0.0,46720.0,0.0,46720.0,0.7676452229299363,1.146048407643312,0.9450824840764332,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037356334,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,7002112.0,0.0,0.0,0,0.0,0.0
0,22,7002112.0,213.5115,0.0,0.0,46720.0,0.0,46720.0,0.7752554585152839,1.147734497816594,0.944401310043668,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037357305,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6996475.118644068,-5636.881355931982,-0.0008050258773255,0,0.0,0.0
0,23,6996475.118644068,213.68416101694916,0.0014279661016949,0.0,46720.0,0.0,46720.0,0.7803872881355932,1.148878813559322,0.9439466101694916,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037358331,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6991104.0,-5371.118644068018,-0.0007676892367922,0,0.0,0.0
0,24,6991104.0,213.8485,0.0,0.0,46720.0,0.0,46720.0,0.7883648318042813,1.150662996941896,0.943208256880734,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037359324,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6990016.75889328,-1087.24110671971,-0.0001555177990085,0,0.0,0.0
0,25,6990016.75889328,213.88155731225297,0.00049209486166,0.0,46720.0,0.0,46720.0,0.7959707509881423,1.1523628458498023,0.9425581027667984,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037360323,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6966259.5,-23757.25889328029,-0.0033987413353557,0,0.0,0.0
0,26,6966259.5,214.61045703125,0.00291796875,0.0,46720.0,0.0,46720.0,0.8005921875,1.153390234375,0.942144140625,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037361324,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,-3571.5,-0.0005126854662821,0,0.0,0.0
0,27,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8093258620689655,1.1553442528735631,0.9413617816091956,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037362322,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,28,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8171985185185184,1.157107037037037,0.940661851851852,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037363322,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,29,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8230679127725857,1.1584168224299063,0.9401264797507788,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037364320,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,30,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8305119402985075,1.160092750533049,0.9394494669509597,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037365304,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,31,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8376481865284974,1.161689896373057,0.938831865284974,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037366311,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
0,32,6962688.0,214.72,0.0,0.0,46720.0,0.0,46720.0,0.8437689119170985,1.1630536269430052,0.9382720207253886,0,0,server_downlink_sender,10642,61da64ce78630f6b,[::]:1935,10.0.1.1:43367,1782037367306,1335,1335,20260621_102209,a0p6_b0p1_g0p1,a0p6_b0p1_g0p1,90,150,h2-eth1,0.6,0.1,0.1,Path A,PRE,0.0,0.0,6962688.0,0.0,0.0,0,0.0,0.0
